"Chain Type","Number of Redirects","Loop","Source","Temp Redirect in Chain","Address","Final Address","Final Indexability","Final Indexability Status","Final Content","Final Status Code","Final Status","Alt Text","Anchor Text","Link Path","Link Position","Content 1","Status Code 1","Status 1","Redirect Type 1","Redirect URL 1","Content 2","Status Code 2","Status 2","Redirect Type 2","Redirect URL 2","Content 3","Status Code 3","Status 3","Redirect Type 3","Redirect URL 3","Content 4","Status Code 4","Status 4","Redirect Type 4","Redirect URL 4","Content 5","Status Code 5","Status 5","Redirect Type 5","Redirect URL 5","Content 6","Status Code 6","Status 6","Redirect Type 6","Redirect URL 6","Content 7","Status Code 7","Status 7","Redirect Type 7","Redirect URL 7","Content 8","Status Code 8","Status 8","Redirect Type 8","Redirect URL 8","Content 9","Status Code 9","Status 9","Redirect Type 9","Redirect URL 9","Content 10","Status Code 10","Status 10","Redirect Type 10","Redirect URL 10"
"HTTP Redirect","1","false","","false","https://columbusrecoverycenter.com/","https://www.columbusrecoverycenter.com/","Indexable","","text/html; charset=UTF-8","200","OK","","","","","","301","Moved Permanently","HTTP Redirect","https://www.columbusrecoverycenter.com/","text/html; charset=UTF-8","200","OK","",""
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/drugs/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/prescription-drug-abuse-in-america/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/intensive-outpatient/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/cleveland/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/our-team/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/partial-hospitalization/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/springfield/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/dayton/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/lorain/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/aftercare/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/residential-rehabilitation/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/online-terms-conditions-use/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/veterans/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/continuing-education/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/drug-addiction-hotline/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/canton/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/recovery-blog/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/blog/adderall-and-alcohol/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/facility/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/alcohol-addiction-resource-guide/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/admissions/faqs/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/admissions/insurance/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/newark/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/marijuana-abuse-resources/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/fortitude/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/students/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/about/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/div[2]/div/div/section[5]/div/div/div[2]/div/div/div/div/div/a","Content","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/about/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/online-recovery-meetings/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/marion/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/cincinnati/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/outreach/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/telehealth-app/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/westerville/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/contact-us/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/akron/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/co-occurring-disorders/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/admissions/pricing/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/blog/how-long-does-coke-stay-in-system/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/blog/longevity-of-norco-in-the-body/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/medical-detox/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/notice-privacy-practice/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/treatment-programs/multidisciplinary-approach/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/ohio-rehab/lima/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/our-team/tiffany-bell/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/editorial/melissa-carmona/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/our-team/robert-fishman/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/editorial/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/editorial/nicole-laneve/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/editorial/kevin-wandler/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/editorial/columbus/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/editorial/nanci-stockwell/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
"HTTP Redirect","1","false","https://www.columbusrecoverycenter.com/drugs/cocaine-addiction/","false","http://www.naatp.org/resources/addiction-industry-directory/20410","https://www.naatp.org/resources/addiction-industry-directory/20410","Non-Indexable","Not crawled","","","","","","//body/div[@id='top']/footer/div[@class='row']/div[3]/a","Footer","","301","Moved Permanently","HTTP Redirect","https://www.naatp.org/resources/addiction-industry-directory/20410"
